,genename,bianyileixing,count,uuid
306,ADAM17,nonsynonymous SNV,3,ffc66a7f-9e76-4013-9e90-38f4356d16a7
307,ADAM19,nonsynonymous SNV,2,80425023-18e4-4eec-b16f-ae55f496ee94
308,ADAM22,frameshift deletion,1,08e65e6a-e046-46ef-a819-8453afa5eba2
309,ADAM22,nonsynonymous SNV,2,d4ba9034-cc9a-42a3-8023-1ab65039eb13
310,ADAM33,nonsynonymous SNV,2,4776c459-ff2c-4c15-9036-9b6342637675
311,ADAM33,stopgain,1,7345ef0d-75e9-47ab-a879-f8a2d58cf57f
312,ADAM7,nonsynonymous SNV,1,eb64c616-6b86-4126-8ead-3153f4406138
313,ADAM9,frameshift deletion,1,bf644a30-a6e5-4c93-a871-4149717bc52b
314,ADAM9,nonsynonymous SNV,1,e7f1e7ed-7cb6-4d40-b731-7d093524d2c1
315,ADAM9,stopgain,3,abd048d2-c886-44ec-b787-a9634b07e01b
316,ADAMTS1,nonsynonymous SNV,2,cb53178c-d804-416f-940d-cea76d2fa022
317,ADAMTS10,nonsynonymous SNV,7,708e10ef-270a-4ee2-8fbf-d4887e925238
318,ADAMTS10,stopgain,2,b37903d9-1948-45d3-9dea-56d91ebb85d2
319,ADAMTS13,frameshift deletion,17,d9095bb5-9f2e-4c8c-b819-6ab666b5c989
320,ADAMTS13,frameshift insertion,8,35fb65aa-1385-4175-b802-e97d8486614a
321,ADAMTS13,nonframeshift deletion,3,afdf1685-ed4e-42d8-b439-97d1a16fcca4
322,ADAMTS13,nonframeshift substitution,2,edfbbb9b-9cbc-4ece-88f2-f8c9cdc051ca
323,ADAMTS13,nonsynonymous SNV,106,afc13330-946b-47dc-be35-2f4f80cd1a51
324,ADAMTS13,stopgain,16,644bd3f5-3de3-49e3-a7d2-b571178c42cc
325,ADAMTS13,synonymous SNV,2,be8df4d7-3055-40dd-b772-6bb960ccdff3
326,ADAMTS15,nonsynonymous SNV,1,37f1e0df-4d27-4fc4-9057-f83fe3b8ade3
327,ADAMTS16,nonsynonymous SNV,1,1761b58a-842f-47ba-b101-16f1bd8cb09a
328,ADAMTS17,frameshift deletion,1,996ddefc-abea-4ec3-82f6-8408c083ae64
329,ADAMTS17,frameshift insertion,1,cd419f66-399a-4d80-a992-e6dd1bc881c1
330,ADAMTS17,nonsynonymous SNV,1,8e56684b-ff51-4448-b557-346c7458934b
331,ADAMTS17,stopgain,1,95f4b738-d30e-4e09-b270-0ede3557d032
332,ADAMTS18,nonsynonymous SNV,7,f748e5fc-5563-4fc4-a030-d7d64c730b75
333,ADAMTS18,stopgain,2,c324a113-93d4-4aa5-8908-312c0478fc45
334,ADAMTS19,nonsynonymous SNV,1,380b1c12-40ee-4349-8d86-0a7942a3e854
335,ADAMTS2,frameshift deletion,3,9769349c-746f-4ce5-9e2b-9e166cce8c71
336,ADAMTS2,frameshift insertion,1,6c4f5fee-5c66-4a16-b4b3-a151fac8ef9f
337,ADAMTS2,nonsynonymous SNV,1,c90c3bf0-c037-4920-97fe-2b67b6b6a4a2
338,ADAMTS2,stopgain,2,31241413-41c2-4976-a7b8-f0fea8381acb
339,ADAMTS3,nonsynonymous SNV,1,eb56cfb0-d652-4757-9f8e-07f7c9a286b7
340,ADAMTSL2,nonsynonymous SNV,18,69b522c8-e37d-44cc-9d85-ce99a987145d
341,ADAMTSL2,stopgain,4,840d9d39-06fb-456a-b00a-ace95a7dc9a2
342,ADAMTSL3,nonsynonymous SNV,1,92fc5ed0-a5b5-4a41-83ce-21542debcb11
343,ADAMTSL4,frameshift deletion,5,48de6e76-aeac-4f34-9683-4f1a9331f6a0
344,ADAMTSL4,frameshift insertion,3,c4847d5b-cc16-400f-b906-a38a30701157
345,ADAMTSL4,nonsynonymous SNV,6,1a7781f1-0ac9-4b93-87a7-fcd0b9a25fd8
346,ADAMTSL4,stopgain,5,a58cc421-3c19-4582-af5b-e790ede57502
347,ADAR,frameshift deletion,44,45e10a72-e0d5-4063-832d-2fa6489bc926
348,ADAR,frameshift insertion,15,2aafef8b-80fe-48aa-b6e5-24cf35bcf9e6
349,ADAR,frameshift substitution,2,1938bb7a-ed53-4724-aa19-c1f7c0c33fc9
350,ADAR,nonframeshift deletion,2,4cc3ac65-b4ef-429d-829a-9882bef681b7
351,ADAR,nonsynonymous SNV,76,e14cb361-4303-418a-93a1-61c41492f7dd
352,ADAR,stopgain,34,3d8137a4-f10c-4c9e-ab95-e2b95a5f3fda
353,ADAR,stoploss,1,148cb641-edb6-4c87-89d0-0334d58dca1a
354,ADAT3,nonsynonymous SNV,1,a6499d51-f842-4ba0-9ffa-13c20b925169
355,ADCY1,stopgain,1,790d2fcf-8f88-4441-b7be-a63e9bf0551d
356,ADCY10,frameshift deletion,1,81fd8d05-6988-45b1-a7cc-0e5a10c307b9
357,ADCY10,nonsynonymous SNV,5,baf90eba-9df1-45f0-b742-2d5c3e2fdf47
358,ADCY10,stopgain,1,370d6ed2-4e23-45cd-9f9f-be162e86e7dd
359,ADCY3,nonsynonymous SNV,1,49b1c311-e27e-4bf8-8686-328f38728b35
360,ADCY5,frameshift deletion,1,087e68d9-4af4-464c-8237-bea305dc1cc8
361,ADCY5,nonsynonymous SNV,10,a586dd55-4d97-4888-bc47-6b93c62f365e
362,ADCY6,nonsynonymous SNV,3,ca7ca019-521a-48f8-a281-3b9c832c0251
363,ADCY8,nonsynonymous SNV,1,17dd66d3-b682-497f-b4d2-b92d1a570eab
364,ADCY9,nonsynonymous SNV,2,4291d4d8-30b6-4321-8442-2e193e1174a7
365,ADCYAP1,nonsynonymous SNV,1,22f554e7-9a85-491a-bb74-f56a3f6c2eb7
366,ADD1,nonsynonymous SNV,2,4cc8d6b1-e10e-4a55-b03e-d2fa9204077b
367,ADD3,nonsynonymous SNV,1,85920d67-28c8-486c-8108-36549e7792c2
368,ADGRA3,nonframeshift deletion,1,4fe6db52-693e-4aaf-9a28-dfeb0507dccb
369,ADGRA3,nonsynonymous SNV,3,93c2364b-4dde-4568-9fa8-82be2d68b898
370,ADGRD1,frameshift insertion,1,24fdb020-862e-45aa-b4dd-aa7e9aaf326a
371,ADGRD1,nonsynonymous SNV,21,71d8c45d-5807-4e56-ac36-975260806603
372,ADGRD1,stopgain,1,73117f0b-a6d9-4745-8397-b0596f10d7b9
373,ADGRE1,nonsynonymous SNV,2,2b383154-dd30-4fad-a398-a5920898072a
374,ADGRE2,nonsynonymous SNV,1,64d6f059-2dca-4762-95a6-1ce65b1b09e2
375,ADGRF1,stopgain,1,2c042311-3188-494d-b58d-21729ff2e090
376,ADGRF4,stopgain,1,74946c9b-ad9d-47a9-afce-b154dc4bb336
377,ADGRG1,frameshift deletion,3,69c8ee93-a599-42f8-be7d-fb29bedd8cc0
378,ADGRG1,frameshift insertion,1,ccb94bc7-9df1-4139-8d60-315851d8e6aa
379,ADGRG1,frameshift substitution,1,703c6986-f423-4dec-b750-fabe1fb282da
380,ADGRG1,nonframeshift deletion,1,ef536000-629e-42ac-884d-7e496f739247
381,ADGRG1,nonsynonymous SNV,15,f30782e6-18f5-4dd5-bfcb-5d72276f122d
382,ADGRG1,stopgain,6,098593f6-56c0-4ca2-845d-bf39d80fba9b
383,ADGRG2,frameshift deletion,1,8751a3e9-cd78-4424-8e41-881d3e5052ab
384,ADGRG2,frameshift substitution,1,1638e7f4-973c-440b-a9fa-5a37f10ec684
385,ADGRG2,stopgain,1,1bd4927d-8d41-4713-befd-43036672b26c
386,ADGRG4,stopgain,1,75ad12b9-2f4c-48e3-adb2-421f651c5c5c
387,ADGRG6,frameshift insertion,1,b3e75729-ed55-4d8a-9a6f-8ae73b788e1b
388,ADGRG6,nonsynonymous SNV,1,b8eb9fd3-079c-4283-8663-abf86952fb1e
389,ADGRG6,stopgain,1,d33e41ea-c757-4f25-8f63-01a16b70ab21
390,ADGRL1,nonsynonymous SNV,1,c06457db-5f6f-4bd0-a92b-24135b190353
391,ADGRL2,nonsynonymous SNV,2,0b3b708e-a874-4dd4-bb6a-56544a694077
392,ADGRL2,stopgain,1,e75675a7-4496-4fbd-9642-f31258c8b951
393,ADGRV1,frameshift deletion,32,f4b10ee6-fd17-4d0c-8ae7-0a4b517d4aa8
394,ADGRV1,frameshift insertion,10,08c7170c-b6e6-4002-9b4f-77ecd6c66848
395,ADGRV1,frameshift substitution,2,7e5c17c9-195a-4a0a-bfed-b4f5e68d5fa5
396,ADGRV1,nonframeshift substitution,1,c85d2fc9-e0ea-4400-841c-8579570817c1
397,ADGRV1,nonsynonymous SNV,70,4397146c-4c24-4eb3-91fc-7bc466950ae5
398,ADGRV1,stopgain,23,4eda3cfd-0704-4374-8efe-c075b2a98d2a
399,ADH1B,nonsynonymous SNV,3,8cf4a3cc-2692-4f54-9b50-d4c150b86af0
400,ADH4,nonsynonymous SNV,1,1522da5f-6341-4c16-b823-3b9315a77883
401,ADH5,nonsynonymous SNV,1,d9f86fad-820b-4fde-9149-9f673f04dbca
402,ADH7,nonsynonymous SNV,2,0a0ad08b-7a5a-44d4-8119-3d9c9b9f1553
403,ADIPOQ,frameshift deletion,1,8feb55c4-4e65-4c54-871d-ece7d6c49aad
404,ADIPOQ,nonsynonymous SNV,9,d6228887-0d7a-4b6f-a298-c60402aa9267
405,ADIPOQ,stopgain,1,af7fd583-ba0e-482b-b142-c0b69fb0a534
406,ADIPOQ,synonymous SNV,1,c992c3f2-c01a-4ef4-8ff3-28424f18c134
407,ADIPOR1,frameshift deletion,1,fd6c8f9d-2bdd-4188-b339-ea6bedccab12
408,ADIPOR1,nonsynonymous SNV,1,7ee1c9e3-57ec-4c90-ab49-d476b9456fb7
409,ADK,frameshift substitution,1,c1e35f1a-b968-47a4-aa7c-9c96c6981520
410,ADK,nonframeshift deletion,1,6350e710-c2cb-42e7-af8c-02416e8f2f60
411,ADK,nonframeshift substitution,1,ee287d99-d046-4eba-9295-8cd1cd39d31c
412,ADK,nonsynonymous SNV,6,d43b8947-cf48-4f87-a961-895ac734fe57
413,ADK,stopgain,2,3ad316ed-b9ed-4d82-9a60-3b0af116200f
414,ADNP,frameshift deletion,5,ef81bf4c-92df-4a79-a8dc-686c435db0ff
415,ADNP,frameshift insertion,2,42efdacd-4394-4707-a8c7-23cec11f07b9
416,ADNP,nonsynonymous SNV,2,86ac4587-f414-455c-84f1-b85dedd3165c
417,ADNP,stopgain,8,233fe9f4-3056-4664-bb8a-11228fff31d7
418,ADORA1,nonsynonymous SNV,1,177ce78e-0283-4c41-ae2f-c7dfc9b326e6
419,ADORA3,nonsynonymous SNV,1,642a016f-8a39-43a4-95ef-c3c7718c4534
420,ADRA1A,nonsynonymous SNV,5,4c623091-bc4e-4a9b-9e84-1e577fff5c0f
421,ADRA1D,nonsynonymous SNV,1,6bf09591-42fc-482e-bbdd-cb13556523d1
422,ADRA2A,nonsynonymous SNV,2,e93da708-7c2d-4f00-8fe9-82b2667cd45a
423,ADRA2C,nonframeshift deletion,1,fd3b4351-a11e-4e43-89f2-3514153ba420
424,ADRB1,nonsynonymous SNV,2,c62735d7-b96b-4dd1-b657-600581f1b710
425,ADRB2,nonsynonymous SNV,4,1ba45a3c-c9a0-48b4-aaae-351a69e915c2
426,ADRB3,nonsynonymous SNV,4,fbf01145-6d0e-41cb-8136-5cc79a876ed1
427,ADSSL1,frameshift deletion,1,7f9963da-4a96-48e4-ad0d-c2750ebdb006
428,ADSSL1,nonsynonymous SNV,1,9d9f7004-e5e2-4949-ac73-441c54707008
429,AFF2,nonsynonymous SNV,8,31e16729-5c96-42ec-903d-bfdd5fbdfdf5
430,AFF2,stopgain,2,b6445138-066f-4359-87e8-9fb64f19fed8
431,AFF4,nonsynonymous SNV,3,829d22dd-ac4d-465d-92e9-2500825dadab
432,AFG3L2,frameshift insertion,1,ed95595d-3d96-448f-b88f-8fbb2568e434
433,AFG3L2,nonframeshift substitution,1,fa3dadfd-193a-4d25-8345-e87c9a89ac2b
434,AFG3L2,nonsynonymous SNV,21,171165ae-6094-42a8-a333-5b4f87cc8c6b
435,AFP,frameshift deletion,1,f6f64dc5-7bc8-478f-9f63-16755b320061
436,AFP,stopgain,1,efab50a1-cf41-4d21-be00-d65a5f63bf1c
437,AGA,frameshift deletion,7,2381b665-fab7-48e6-8a03-8c8a6a46245c
438,AGA,frameshift insertion,1,9fdfe84b-654d-4d5a-a0b2-ffa39c0e9401
439,AGA,nonsynonymous SNV,17,51228f99-a384-458c-8051-c777ece7680f
440,AGA,stopgain,4,87b0bdce-6acb-49db-bf06-09e109b751fe
441,AGAP1,nonsynonymous SNV,2,2c3be456-d82a-4ca9-9728-e6d16ea86de2
442,AGAP6,frameshift insertion,1,9e93f718-6cec-4f26-bf5c-eca13e3b18e7
443,AGBL1,nonsynonymous SNV,1,3d969e4e-f0ac-41e8-ab4c-dae4df45b133
444,AGBL1,stopgain,1,38487db5-274b-41ee-a0ed-050dd1cf17d8
445,AGBL2,stopgain,1,66326c5f-7b20-4370-9912-3a6e8bff6ba0
446,AGGF1,nonsynonymous SNV,1,13924d65-ccef-49a4-969d-fa52ae624354
447,AGK,frameshift deletion,2,61f12e6c-4f67-4780-87a0-d89d18d72963
448,AGK,nonsynonymous SNV,3,dd68aa92-eae7-44b6-b9fe-5d52207f356b
449,AGK,stopgain,8,f7fcda85-63c0-4089-bd41-70b4f0b84dc1
450,AGL,frameshift deletion,61,fdd74c2b-0b6d-4af9-b9d0-1efe96735e6b
451,AGL,frameshift insertion,24,99af0423-3f3e-4cb5-adb7-11da7cdf8a32
452,AGL,frameshift substitution,2,cef721d1-b286-4c1f-8467-d2193d906847
453,AGL,nonframeshift deletion,4,7f085bb7-1cd5-46d1-8a46-6ddc6d4ade7d
454,AGL,nonframeshift insertion,2,359a0f17-3dde-4300-8a8d-501df22eb88f
455,AGL,nonframeshift substitution,1,ad6c80ad-ee10-40a6-91fa-9c9f38d95051
456,AGL,nonsynonymous SNV,38,bb9f459e-687a-4da0-8de1-e0074142fb15
457,AGL,stopgain,49,0aaf4d73-c5a2-4a5d-8d8a-05f77d4ede15
458,AGMO,frameshift deletion,1,9c004151-5437-49f2-8280-3896726506b6
459,AGPAT2,frameshift deletion,4,e8f07410-fd81-4ee4-8416-5f0cc6060349
460,AGPAT2,frameshift insertion,1,ffd3091f-7061-4923-a874-7a2b731da2af
461,AGPAT2,nonframeshift deletion,2,bc72eaa1-c7f6-4a3b-bda8-026662276aa9
462,AGPAT2,nonsynonymous SNV,9,b02abbdc-bc16-40f8-8fa1-8f4f3a5a9d55
463,AGPAT2,stopgain,10,550373bc-b990-4a36-8b78-cccf7122e7d3
464,AGPS,nonsynonymous SNV,7,b6873716-1c85-4cd3-9716-4e746eaf2518
465,AGRP,nonsynonymous SNV,1,194038cf-4cde-43b6-8cfb-92421bffb248
466,AGT,frameshift deletion,2,436b8f92-1566-4038-b592-7ac21284651d
467,AGT,nonsynonymous SNV,13,afd568fd-3bf3-489b-98bf-4acd1cd3d6d6
468,AGT,stopgain,1,ee81d097-d092-4249-a8a8-4cbf52244f3b
469,AGTR1,frameshift insertion,1,62c04432-9752-4bac-a4ac-93dcdf2e455b
470,AGTR1,nonsynonymous SNV,8,1a592d7d-16bd-436c-a93d-1b477e32db6a
471,AGTR1,stopgain,2,271771d8-8958-4dfe-8679-114967d95fcd
472,AGTR1,stoploss,1,6d50d24d-539b-4094-98d6-ebe70f0ea47d
473,AGTR2,frameshift deletion,1,817eaf2d-5baf-4f89-9673-46d254344ae6
474,AGTR2,nonsynonymous SNV,6,f4ed8c3f-38c5-41b5-8641-ba34b943d51d
475,AGXT,frameshift deletion,24,3864b3b1-6e35-4a19-8250-fcc456fded3b
476,AGXT,frameshift insertion,10,0c99bbdb-ad42-4f04-b09b-1f5ff8b4ed9b
477,AGXT,frameshift substitution,1,f49aee24-2f2b-4616-80d2-08f9233191d4
478,AGXT,nonframeshift deletion,4,a4d04abd-92a9-4de4-b2a4-f0327b4d7ba8
479,AGXT,nonframeshift insertion,3,6ecc8e43-4682-4f79-a5cf-5ae604c8a7b1
480,AGXT,nonframeshift substitution,5,c5bf3cb8-7997-4c0c-889e-4d1081d97370
481,AGXT,nonsynonymous SNV,98,ace7acbe-22cf-413f-9d37-b8f879ff145f
482,AGXT,stopgain,24,ff79cf54-e981-40f1-8ba7-85469d078215
483,AGXT2,nonsynonymous SNV,1,0fb8964e-a36d-4a03-ae65-5ce96a441625
484,AHCY,nonsynonymous SNV,10,f3a6fb17-8e6d-4a36-b7fc-c52a6d731b4e
485,AHCY,stopgain,1,75b7e33e-8b74-4e78-af05-94d0b030255d
486,AHDC1,frameshift deletion,7,46fad13f-bab9-4e35-8cac-217ce44eb32e
487,AHDC1,frameshift insertion,2,1702c6b0-fc75-4139-a2dc-77c3e0c501b1
488,AHDC1,nonsynonymous SNV,2,5cc553be-5a29-4077-979b-e0d93f95b774
489,AHDC1,stopgain,1,aa4fd67e-23a4-495b-9bae-34654929b71d
490,AHI1,frameshift deletion,9,63528ca5-92ed-4066-965c-c91a2ece1b18
491,AHI1,frameshift insertion,9,4306533c-0e0b-4265-95ec-1d5bc91fb0ba
492,AHI1,nonsynonymous SNV,22,9b57c91c-4477-4cbd-8169-91f2a1751143
493,AHI1,stopgain,20,dbde9b29-2df5-4e13-acf1-9c661316d194
494,AHNAK,nonsynonymous SNV,3,86e658d2-f1fd-4909-a06c-e47d7b068023
495,AHNAK,stopgain,1,7b9a29bf-493a-48b2-9931-c416c7d2e305
496,AHNAK2,nonsynonymous SNV,1,6cd543b6-b3a4-41fb-8438-e40029287d00
497,AHR,nonsynonymous SNV,1,0e3cac2e-f895-4745-91ac-d375fd6cba0a
498,AHRR,nonsynonymous SNV,2,5615db63-c961-4aa0-aca1-69697c652193
499,AHSG,nonsynonymous SNV,2,47d0e4e9-0979-4168-af04-476baa51c6a1
500,AHSP,nonsynonymous SNV,1,3ff16fe2-b2ea-4665-8d1a-0f1d70b8276c
501,AICDA,frameshift deletion,2,f7f4887b-1286-40de-a8d8-51ab5d1b8a43
502,AICDA,frameshift insertion,1,9b051a6f-0f55-45d4-a39d-fe651af841d3
503,AICDA,nonframeshift deletion,2,8c2139bc-f4e9-416d-998e-2905c65371ec
504,AICDA,nonsynonymous SNV,28,e680f88d-16c3-4384-9425-7112c53c76dc
505,AICDA,stopgain,8,065d987b-898e-48a7-b64b-217e37fa93a7
506,AIFM1,nonframeshift deletion,1,0129b7a5-3b12-443a-9362-4d5f4b495e9f
507,AIFM1,nonsynonymous SNV,5,4b847585-bf1f-4340-a95b-cce24a88d074
508,AIM2,nonsynonymous SNV,1,cde714f6-264c-44ee-afaa-cecf7d857c8c
509,AIMP1,frameshift deletion,1,d25edf95-8e79-4b77-ae8c-d4ca5624c5ec
510,AIMP1,nonsynonymous SNV,2,b7b8cc5a-8685-4488-820b-755fd1fe1c72
511,AIMP1,stopgain,2,da1911fc-9b51-44a1-b409-d93e412a3d08
512,AIP,frameshift deletion,14,da277d7b-04b5-4ebc-a437-d2e5cd494290
513,AIP,frameshift insertion,6,b63f82f7-a7f7-42e7-9168-da464137dd2b
514,AIP,frameshift substitution,1,c3e5bca6-d511-42e1-a22f-cb0e8498a344
515,AIP,nonframeshift deletion,4,755c061d-2127-404b-b4ee-53baacc90d7f
516,AIP,nonframeshift substitution,1,ed30de4f-cf13-41e7-ad3e-2e2fda27d7d5
517,AIP,nonsynonymous SNV,37,ecc14816-0eb6-4159-a21a-81afede8f2ae
518,AIP,stopgain,24,d0d4a475-1c83-44f2-8b89-508eff8bd4e8
519,AIP,synonymous SNV,3,4d3ae8b2-e0a8-4a64-a152-067a5f8bf585
520,AIPL1,frameshift deletion,6,b2146dfe-236a-452a-ad38-6f8e86f70118
521,AIPL1,frameshift insertion,3,a3ab51be-939a-4291-b329-cad74ed746e0
522,AIPL1,nonframeshift deletion,4,ad89068d-2068-43ed-809d-97c77e04d5aa
523,AIPL1,nonframeshift insertion,3,d3a8c946-a550-4ca2-949c-2cf7d1448482
524,AIPL1,nonsynonymous SNV,38,f4285fb4-9561-4d03-87a5-a94d846544d9
525,AIPL1,stopgain,14,260739f7-d394-4d6c-ab38-5e63f6578c74
526,AIRE,frameshift deletion,18,bbc5ce01-8250-4d3d-a841-b9cd9c2d29f0
527,AIRE,frameshift insertion,15,9b002696-a643-4479-920a-bdca2f679687
528,AIRE,frameshift substitution,4,e87771b3-6d85-4580-87e6-e81e1c99fdbb
529,AIRE,nonframeshift deletion,2,47516829-7261-4dbe-b71c-113bb13a51f9
530,AIRE,nonsynonymous SNV,48,1e492fd5-c5dc-40c7-b068-b3168317f00f
531,AIRE,stopgain,8,92b8d926-82b5-458c-a2ef-186fe2e3f7ef
532,AIRE,stoploss,1,97bef383-acea-4d4c-853c-56aac77558d3
533,AIRE,synonymous SNV,1,641e6550-368b-4dd9-bdc3-523bfbabba38
534,AK1,frameshift deletion,1,e4c595a9-791b-4237-a809-c37510674d1a
535,AK1,nonframeshift deletion,1,823d9576-fe23-4df5-a3b3-cb3905fa2648
536,AK1,nonsynonymous SNV,4,0c479dc2-b589-46b9-9978-54b148ebd87a
537,AK1,stopgain,1,c57cc18c-bed5-4f3d-9c7a-30e2b5a945c5
538,AK2,frameshift deletion,4,c51c2e5d-1a7c-4fe8-ba2e-bbe75228e689
539,AK2,nonsynonymous SNV,7,68593e71-b3f6-422e-806a-6cb99c9e6790
540,AK2,stopgain,1,c3bf71a3-8def-4091-a2a6-bee9404aad48
541,AK7,frameshift insertion,1,52f1a42e-1f55-4803-87e0-140fd165a62f
542,AK9,nonsynonymous SNV,2,b4e6c639-1605-48e9-aa3b-cfecbd31479b
543,AKAP10,nonsynonymous SNV,2,ad26c734-49da-4688-97de-becf53964a7e
544,AKAP12,synonymous SNV,1,f37703ba-30da-4d5a-9da5-b98399063891
545,AKAP13,nonsynonymous SNV,2,1d731972-3d16-49e3-847a-5e95dbaf7e33
546,AKAP2,nonsynonymous SNV,1,dc78779b-ffec-4536-a3cc-1f41a60588fb
547,AKAP5,nonsynonymous SNV,1,43822ef4-4e7d-40d6-8b84-d505f49e81aa
548,AKAP9,nonsynonymous SNV,19,3f43eae3-4b14-466b-9a96-db5697c81817
549,AKR1C2,nonsynonymous SNV,9,d3ee500b-5666-485d-9bb2-c0076b8bc060
550,AKR1C3,nonsynonymous SNV,8,d9f4432c-fc5c-4f13-9036-2ca010f166b3
551,AKR1C4,frameshift deletion,1,ca029d1c-46e1-4a45-bd62-319ed558bfbe
552,AKR1C4,nonsynonymous SNV,3,cf5c988f-d64b-4a99-a6c1-0b77a449be7f
553,AKR1C4,stopgain,1,fa5ac5b3-3fb9-4c94-9106-f0083bd8d808
554,AKR1D1,frameshift deletion,2,a7972b87-8752-4988-971b-1128f4f80907
555,AKR1D1,nonsynonymous SNV,7,219baa7a-bd09-4398-873e-bd8711dac660
556,AKR1D1,stopgain,2,8d334564-c7a1-424b-9490-b73b4dd33e78
557,AKR7A2,nonsynonymous SNV,1,4002f62f-a2c7-4ff6-8617-b2482abeb82a
558,AKR7A3,nonsynonymous SNV,1,5e1fbb50-0720-4cdb-bf15-730800a472d2
559,AKT1,nonsynonymous SNV,4,18a04e97-5855-4853-a18c-8e3deff4587c
560,AKT1,synonymous SNV,1,32ecfb20-88ae-494a-b790-180db313dd99
561,AKT2,nonsynonymous SNV,2,bec55d33-0fcc-4849-bd10-d0b28c43b21b
562,AKT3,nonsynonymous SNV,3,b32d93e9-cb7c-4672-a6a7-fbf5ce636446
563,AKTIP,nonsynonymous SNV,1,916a6385-9e79-4c3c-ab2b-3ccefc411bd0
564,ALAD,frameshift deletion,1,89b2404c-bce3-4dba-bbe7-d0fbd6cd26f0
565,ALAD,nonsynonymous SNV,8,3b94fbac-05d9-41da-8524-0172a666388b
566,ALAS1,nonsynonymous SNV,1,b2cc1d48-eab0-43ba-be0e-6af2207152de
567,ALAS2,frameshift deletion,4,2f3479a3-0906-4403-84ce-85901848805f
568,ALAS2,nonframeshift deletion,1,dec68a59-7bb3-40dc-9cb8-e30fce665b11
569,ALAS2,nonframeshift substitution,1,bc91eb14-64bd-412a-8e68-2405c5d5638d
570,ALAS2,nonsynonymous SNV,76,146e75e2-69bf-4d26-866d-72910170aa77
571,ALAS2,stopgain,2,afde2f82-f331-494e-a39b-85361e75563a
572,ALAS2,synonymous SNV,1,f1d036f8-0323-499c-8271-f2e1dcd749fe
573,ALB,frameshift deletion,8,c32cf89a-5866-4ccf-8411-9ccf316b768b
574,ALB,frameshift insertion,2,467734aa-ec24-4dc5-82b5-8a0af948fc0d
575,ALB,nonsynonymous SNV,62,acbad23c-101d-42f8-9e4b-8dc296dd72d9
576,ALB,stopgain,7,04509e86-1e51-4cd5-b0c6-67c877a260fa
577,ALB,synonymous SNV,1,99fc10d5-d47e-4ecd-8dc2-cf3dfdafb9b7
578,ALCAM,nonsynonymous SNV,3,27567a15-499f-4b38-b5e2-e22840d73f1c
579,ALDH16A1,nonsynonymous SNV,2,b139bfef-4e3b-475b-b5b8-c2dabaa7c001
580,ALDH18A1,frameshift deletion,1,2f6fdeab-1cbf-4660-b550-9dc2c66a2683
581,ALDH18A1,nonsynonymous SNV,21,c88c04bb-6fea-49be-8aeb-f6e0d38caac6
582,ALDH18A1,stopgain,1,e4ca503a-1da0-4fa6-83a8-d28ab6066ad0
583,ALDH1A2,nonsynonymous SNV,3,296145ce-2f0c-46da-aa9a-427a56441d13
584,ALDH1A3,frameshift deletion,1,444a1d5d-9876-419d-96a4-79a7b016059d
585,ALDH1A3,nonsynonymous SNV,12,07bbac00-a94a-4904-bea5-31505b3873b6
586,ALDH1A3,stopgain,3,e23e2118-e95f-4703-bcb9-b761cf99f2c9
587,ALDH1A3,synonymous SNV,1,fe4772f5-ac2b-499a-a671-6280ac703875
588,ALDH1B1,frameshift deletion,2,5b3a5c8d-8524-4e3d-8da6-58114bf6c934
589,ALDH1L2,nonsynonymous SNV,1,0b4f2104-ab97-48c7-bf7c-552038b1315a
590,ALDH2,nonsynonymous SNV,1,358ee7c0-88c3-4db6-afdf-e8bd9963d420
591,ALDH3A2,frameshift deletion,20,ea238063-5d3b-4bfa-afff-a32f2cf6c8f1
592,ALDH3A2,frameshift insertion,7,8112f215-2c2b-4ab6-acbf-1d1524d0b182
593,ALDH3A2,frameshift substitution,2,1a3cda54-510a-4875-83e2-f3ff2ea9b109
594,ALDH3A2,nonframeshift deletion,3,86c49c39-51d3-48f2-9df6-435d37037ea0
595,ALDH3A2,nonframeshift substitution,1,a304229d-af4c-47f2-b452-d6b0f7891851
596,ALDH3A2,nonsynonymous SNV,38,d6efb9e8-ee4d-4663-899f-3a0ce74546a7
597,ALDH3A2,stopgain,7,3cf5279f-94c4-467f-b486-fd016c0880e3
598,ALDH4A1,frameshift deletion,1,fc3134f8-208e-4e61-819b-47384b95ae81
599,ALDH4A1,frameshift insertion,1,b84d4894-7b9c-4e57-b370-abcb2aff8869
600,ALDH4A1,nonsynonymous SNV,1,2c075bb3-7724-4ea1-a320-f3695a14c772
601,ALDH5A1,frameshift deletion,7,01b6bb7e-f958-475c-86c4-82f615a10e05
602,ALDH5A1,frameshift insertion,3,86dc1aa0-b82e-48a6-9f41-d55e10666e0c
603,ALDH5A1,nonframeshift deletion,1,f44ad1c2-602c-4e49-a9c5-ae335418c555
604,ALDH5A1,nonframeshift substitution,1,68a222a0-f402-45d5-9645-c061e709366c
605,ALDH5A1,nonsynonymous SNV,29,9cb82ade-66f0-48c4-b146-1cd45ff94d98
606,ALDH5A1,stopgain,9,eca776d2-5d2f-4ca6-93c3-33e80acc1c09
607,ALDH5A1,stoploss,1,e2d45537-c4e1-4868-9313-057bd83605f3
608,ALDH6A1,nonsynonymous SNV,4,6432e64a-d5e4-4bd5-bbf6-8ab369d09d03
